Review,Classification,Disgust,Disappointment,Sadness,Confusion,Anger,Fear,Indifference,Surprise,Interest,Happiness,Touched,Motivation,Reflective
"Despite unfortunately thinking itself to be (a) intelligent, (b) important and (c) interesting, fortunately this movie is over mercifully quickly. The script makes little sense, the whole idea of the sado-masochistic relationship between the two main characters is strangely trite, and John Lydon shows us all, in the space of one movie, why he should never have let himself out of music. His performance is one-note and irritating.<br /><br />The only positive thing to be said is that Harvey Keitel manages to deliver a good turn. His later Bad Lieutenant would show just how badly good actors can act, but mercifully his performance here is restrained.",negative,0,1,0,0,1,0,0,0,0,0,0,0,0
"Three tales are told in this film, that seemed to have been shot without knowledge of this being a combined vignette film. The makers relate the three vignettes by having them all connected to shrink Martin Kove, although you never see some of the leads with Kove.<br /><br />The first vignette has sexy Vivian Schilling, a woman afraid of everything under the sun(she makes Adrian Monk look brave), having a paranoia laced evening at home alone. You will literally scream at Vivian for doing some ridiculous things. She spends the majority of her time in a nighty which shows off her amazing features. But her film is the worst if not the most nail-biting.<br /><br />The second vignette is owned by Bill Paxton as he portrays the roommate from Hell. His geeky roommate allows him to take complete advantage of him, and Bill does so whenever he can.<br /><br />The last vignette was funny as a man fears that death will take him at any moment, much like his pal who choked to death on an olive.<br /><br />Not very interesting, as the movie as a whole seems chopped together with very little thought involved. A must for Bill Paxton fans.",negative,0,1,0,0,0,0,1,0,0,0,0,0,0
"The Master Blackmailer, based off of Sir Arthur Conan Doyle's short story, ""the Adventure of Charles Augustus Milverton,"" is the first feature length Sherlock Holmes story with Jeremy Brett that I have seen. The story is interesting and dark. The film has a somewhat dreary, sad feel to it, but it is quite entertaining (with some especially funny scenes).<br /><br />*Spoilers* Sherlock Holmes and Dr. Watson attempt to uncover the identity of an illusive blackmailer who has been ruining some of the most prominent families of England by publishing private letters that will, in one way or another, destroy their lives. They eventually find out that he is Charles Augustus Milverton, an ""art dealer,"" after the few tragic consequences for victims that could not pay up. Our heroes must next help Lady Eva Blackwell, who must pay a sum that is beyond her means or else her upcoming marriage will most definitely be called off. The scene in which Holmes and Watson burglarize Milverton's house are intense. Although the film has an essentially happy ending, the tone is sad and regretful.<br /><br />Outstanding performances by Jeremy Brett and Edward Hardwicke (as usual), and Robert Hardy as the notorious villain (most audiences probably recognize him today as Cornelius Fudge in Harry Potter), Serena Gordon as Lady Eva Blackwell, Norma West as Lady Swinstead and Sophie Thomson as Agatha (the scenes involving her and Holmes are a riot). I give it a ***1/2 out *****. My only complaint is that there wasn't enough Inspector Lestrade. (I wish they would have added in the scene at the end of the short story where he gives the description of the two burglars, one of which matches Watson.)",positive,0,0,1,0,0,0,0,0,1,1,0,0,0
"The premise of this awaited sequel was really good and after the huge success of the remake I expected a lot sincerely.<br /><br />The sad truth is that this movie is really absurd and inept. The situations are dumb and beyond reason and the acting is truly awful.<br /><br />This time there aren't likable characters or violins unlike the remake. Also, the gore is not that abundant and when it happens it's truly bad.<br /><br />The violence is minimal and it's a shame because there are many arguments that make you think that there's room for heavy violence. I mean, there's a SWAT team that is hunting a family of cannibal mutants. You surely expect something different! When I watched it on the movies I wanted my money back.<br /><br />Anyways this is a clear example of how rushed out movies turn out to be a mess and demonstrate poor quality on all aspects.<br /><br />A mess that let down the fans of the remake like me. That's why sequels are never welcomed; at least this movie isn't as terrible as the 1985 sequel to the original.",negative,0,1,0,0,1,0,1,0,0,0,0,0,0
"When you go at an open air cinema under the Greek summer night you usually don't care what the movie is! Edison started really good with some good effort from the singers-who-want-to-be actors and a once again great Morgan Freeman but... (In a movie there is usually a good start to catch audience,done, a bit boring yet story filling middle of the movie that is more about characters and less about action ,done, and the third part is something really good so that you can remember the movie...) when you see 30 elite police officers (packed with weapons that can demolish a building) shoot at a guy behind a car, fail to hit him even once while he kills all (but 3) and then the guy takes out a flame thrower (to kill the rest 3) ,you realise that the Greek summer sky filled with stars is way too good to be distracted by a movie like this!",negative,0,1,0,0,0,0,1,0,0,0,0,0,0
"I haven't always been a fan, but the show grew on me. It wasn't until after season 5 that I started to see the richness of the show. They finally brought Daniel Jackson's search for his wife to an end and finally most of the Go,ould System Lords were killed by rival Lords, SG-1 or others.<br /><br />Towards Season 5, Stargate SG-1, was beginning to become stale. With the new writers and the close attention by Produer Peter Deleuise, the show became more and more solid.<br /><br />The characters had become stale as well. Colonel Jack O'Neill was the stereotypical hero with emotional baggage. After his son Charlie was killed in a shooting accident with O'Neill's weapon, he had decided to end his own life by going to Abydos in order to face off with the Go'ould RA. The character offers little growth for any actor and actor Richard Dean Anderson chose to play him straight raising emotional barriers to protect himself. only allowing his close friends in.<br /><br />Amanda Tapping joined the cast as Captain Samantha Carter. She was a feminist on the edge, ready to battle any man who would doubt her ability to do her job. Though this character had little area to grow, Tapping has done a great job of concentrating on Carter's strengths. She has taken the time to get a basic understanding of some of the things Carter talks about in order that she can present the character intelligently. <br /><br />Christopher Judge joined the cast playing the alien Teal'c. Teal'c was an alien called the Jaffa. Infant Go'ould, (snake like creatures) would embed themselves into the Jaffa until they had grown to the point when it would be inserted into another life form. The Jaffa would die. Teal'c was the First Prime of Apophis' army. Knowing that Apophis was not a god like Go'ould pretend, he realized the genocide that their armies had wreaked on the galaxy. Finally, having had enough, he and Jack O'Neill freed their team along with quite a few innocent people. After arriving on Earth, he realized that Earth was the planet he was looking for, who would help him fight the Go'ould. Christopher Judge has done quite a bit with a limited character. Teal'c is a wise warrior, much of which he learned was from his teacher Master Bra'tac. The show would not be complete without Master Bra'tac played by Tony Amandola. He is also a rock. In the end, he became adviser to most of SG-1, especially Daniel Jackson. <br /><br />Don S. Davil was there from the beginning playing Major General George Hammand. Davis has done an incredible job with Hammond making him sympathetic and normal. He does his job, has a wife, sons and daughters and grandchildren. You can really say, he is the anchor of the base. Simply, I would die for that man. If not allowed by his superiors to provide troops to support teams off world. He will go himself. He doesn't leave anyone behind.<br /><br />I saved Dr. Daniel Jackson for last, because this character, I believe has grown the most in the ten or eleven years it has been on. In choosing Shanks I don't think the producer realized how strong Shanks would be and now when people talk about Jackson, they don't talk about Spader, they talk about Shanks. In the early years, the Jackson character came off as a whiner. That's why I probably wasn't a fan. As the seasons pasted, the character became stronger. This gave him confidence. In the end, as of season 10, the Jackson character has matured to the point that he has become a self sacrificing hero. He still monitors the groups ethics. He still is lead at providing information that can move any mission forward. Acheaology, History, Culture and Exploration are part of his very being. He is determined. Though a man of peace, he has matured to the point that using his weapons may be the only way to solve a disagreement. <br /><br />Other characters include, most recently: Vala Mal Doran(Claudia Black) and Colonel Cameron Mitchell(Ben Browder), new lead of SG-1. Both actors come from a series called Farscape and why they were put together is any bodies guess. I see little difference between Mitchell and Crichton (Farscape character). Black's character is simply off the wall. Definitely different from her soldier like character Arin Soon.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"Swayze doesn't make a very convincing Alan Quatermain. Compared to Stewart Granger; which growing up was my ultimate hero in films like the 1952 ""Scaramouche"", the 1952 ""Prisoner of Zenda"" and the 1950 ""King Solomon's Mines""; Patrick Swayze fails utterly. Even the portrayal of an older Alan Quatermain by Sean Connery in ""League of Extraordinary Gentlemen"" was very good in an otherwise big flop. Also Alison Doody lacks the grace of Deborah Kerr in the role of the leading lady, and last but not least the impressive Siriaque in the role of Umbopa makes it very hard for anyone to fill his (shoes)!!! For someone who was disappointed by Richard Chamberlain's 1985 version, I now highly recommend it if you can't get your hand on the granger version.",negative,0,1,0,0,0,0,0,0,0,0,0,0,0
"What a poor excuse for New Zealnd Movie making. I'm ashamed to call myself a New Zealander when this movie exists and is currently playing on New Zealand satellite TV (Aug 2006). The cast is made up of a large number of local soap stars. The ship, in real life, is one of the inter-island ferries that travel daily between the two main islands and even has the company's logo (a dolphin) still all over the set including on the ship's funnel. The ship is supposed to be a cruise ship/ferry between the USA and Mexico. It has obvious signs of rust and old age all over the place yet is supposed to be a luxury ship on it's maiden voyage. One of the scenes shows the snow capped peaks of New Zealand's South island in the background for God's sake! Must have been a very cold time on the USA/Mexico area! The story is weak, the acting is weaker and the new Zealand/American accents just don't work. I expect the New Zealand tax payer contributed to the production cost of this movie and that was a waste of money better spent on a real production. I know high school kids in New Zealand who could make better movies with their cell phones. Goof: There is a truck in the hold with tagging on it and they stuck a Taco Company sign on the door of the truck, presumably to make it look like it was American. But some of the sign is over the top of the tagging - you'd think they would have noticed that in the props department before attaching it. I'd love to go on but it just isn't worth the trouble in any way.",negative,0,1,0,0,1,0,1,0,0,0,0,0,0
"Possible Spoilers, Perhaps. I must say that ""Cinderella II: Dreams Come True"" is one of the worst movies ever made. First of all, the movie was made during the height of Disney's sequel rampage. It was created around the same time as ""The Little Mermaid II,"" ""The Jungle Book II,"" and ""Peter Pan II,"" all of which were disservices to their original film classics. (Disney also made ""The Hunchback of Notre Dame II"" and ""Atlantis II,"" but I'm going to drop that topic because their original movies were never really classics in the first place."") Let me go ahead and say that I am an avid supporter of good Disney films, and I absolutely adore the original Disney ""Cinderella."" The sequel to ""Cinderella,"" however, was a waste of time. The character of Cinderella in the sequel was so very unlike the original girl that I grew up watching. In the original, Cinderella was kind and loving. The new Cinderella had very out-of-character moments with current-era phrasing like, ""I'm going to do this banquet my way!"" Let me also tell you that new Cinderella (as I have affectionately named her) says, ""Ewww!"" That is the anti-Cinderella. I try to find the best in people, but in the sequel, Anastasia, one of the stepsisters, is good! What the heck? Why? They made it all out to be like Lady Tremaine and Drizella are just horrible family members for poor little Anastasia. My question to the world: did the people at Disney watch the original ""Cinderella"" when making this sequel? Well, it surely doesn't seem so. If I remember correctly, Anastasia was just as abusive to Cinderella as Drizella and Lady Tremaine. I am all for redemption and forgiveness, but there was no point of redemption for Anastasia in this movie. In the first one, Anastasia was evil. In the second one, she is good. One just can't leave a story like this. I hope Disney realizes that this movie, among other movies, is shaming Walt Disney's name. Perhaps now that Michael Eisner is gone, things will start shaping up around the House of Mouse.",negative,0,1,0,1,1,0,0,0,0,0,0,0,0
"The first Cube movie was an art movie. It set up a world in which all the major archetypes of mankind were represented, and showed how they struggled to make sense of a hostile world that they couldn't understand. It was, on the non-literal level, a ""man vs. cruel nature"" plot, where the individual who represented innocence and goodness came through in the end, triumphing to face a new, indefinable world beyond man's petty squabbles; a world where there were no more struggle, but peace. I rated Cube a 10 out of 10, and it's a movie that was never meant to have any sequels.<br /><br />The second movie, Hypercube was a massive disappointment. Some of the ideas were kind of cool, but in the context of the original movie, both the story and the setting made no sense and had no meaning. Still, for being fairly entertaining, I rated it a 5 out of 10.<br /><br />The third movie, Cube Zero, while ignoring the second, plays like a vastly inferior commercial B-movie rehash of the first, sans the symbolism. There is no ""homage"" or ""tribute"" here; there is only ripping off. The same kind of plot, with some elements idiotically altered (like having letters instead of prime numbers between the cubes - an idea which shows more clearly than anything else that this is a rip-off with absolutely no originality and nothing to say).<br /><br />That we see something from ""behind the scenes"" means nothing, because the watchers are just part of the Big Bad Experiment, the architects of which we hear nothing of. And, in this movie, those who get through to the exit (like Kazan did at the end of the first movie) are just killed - where the *bleep* is the sense in that?! That's just flippin' stupid. I'm glad I didn't pay to see this.<br /><br />The production values and acting in Cube Zero are not too bad, but the story and the ideas are so utterly devoid of any inspiration that this movie can only get from me a rating of 3 out of 10.",negative,0,1,0,1,1,0,0,0,0,0,0,0,0
"Somewhat too long and going over the top towards the end, this comedy is an utterly delightful, never condescending or ridiculing look into the problems of a ""power man"", who likes to wear womenéº_ clothes at nite.<br /><br />Julie Walters is lovely as always, but Adrian Pasdar is utterly credible and steals the film. He (she)is absolutely gorgeous in high heels and silk stockings.",positive,0,0,0,0,0,0,0,1,1,1,0,0,0
"I really can't remember who recommended this, but they said it was one of their favorite films. It is certainly a strange one - like rubbernecking at a highway accident.<br /><br />Someone said that truth is stranger than fiction, and the truth here is something to see. I really can't understand how a fictionalized account of this documentary is to be released this year. How can you improve on this? The aunt and cousin of Jackie Kennedy remove themselves from New York Society and hide in the Hampton's. In the process they become recluses and what is best described as ""crazy cat ladies."" They would have stayed hidden had not the city move to condemn the property for the filth and the subsequent rescue by Jackie. This film was done after that rescue. All during, you couldn't help but think, ""how bad was it before?"" It's a look at high society from the darker side, and it is utterly fascinating.",positive,0,0,0,0,0,0,0,1,1,0,0,0,1
"Man's Castle is a wonderful example of a Pre-Code film. It involves realistic events with truly enjoyable and imperfect characters. Spencer Tracy plays Bill, a free soul without a dime in his pocket. He makes a living doing odd jobs and traveling to a new city when he gets bored of his surroundings. One night, he meets Trina, a beauty by any standards who is cold and alone. She has refused to resort to prostitution so she has not eaten for several days, but the two take very well to each other and form a relationship. His free spirit tempts him to leave her, so life is rocky, but there is a true spark between the two, even if they live in a shack by the river.<br /><br />Tracy is one of the great actors of the silver screen. His characters are amazing and relatable. We can see his thoughts on his face, making him easy to identify with, even if we believe he is behaving badly. Young is great in pre-code films. Her character is very sweet but far from perfect, making her all the more likable.<br /><br />Pre-code elements include skinny dipping, pregnancy before marriage, and crime.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"I am a huge Stooges fan but the one and only redeeming quality this movie has is that Curley is in it. Done long before he started drinking heavily he is his classic self in this (and Larry's not bad either). Moe's character is a straight part (mostly) and this movie would be better named ""The Curley and Larry Movie"". Not that any of the Stooges movies were very good (in my opinion), but as one commenter here said, how sad it is that this movie had real potential. The casting was good, it was well directed, filmed, and edited, but the story line tried to be about something serious with just some Stooges antics and musical numbers (which I guess were good back then) thrown in. The best thing you can do for yourself during this movie should you actually believe that it has to be better than mowing the lawn and taking out the trash (which is subject to debate) is to wait for Curley/Larry scenes and sleep or find something in the kitchen to eat during the rest of it.",negative,0,1,0,0,0,0,1,0,0,0,0,0,0
"As I watch this film, it is interesting to see how much it marginalizes Black men. The film spends its time showing how powerless the most visible Black man in it is (save for an heroic moment). For much of the film, the other Black men (and dark-skinned Black women) in the film are way in the background, barely visible.<br /><br />Vanessa Williams' character was strong and sympathetic. The viewer can easily identify and sympathize with her. There are also some fairly visible and three-dimensional support characters who are light-skinned, and some White characters of some warmth and dignity. But 99% of the Black males in this film are nothing but invisible men. Voiceless shadows in the background, of no consequence. Such a horrible flaw, but anything but unusual in the mainstream media.",negative,0,1,0,0,1,0,0,0,0,0,0,0,0
"Standard rise to fame tale that has a few high points. Number one, Lonette McKee as Sister who gives a stunning, star making performance. The fact that she never became a huge sensation after this is beyond me. Sadly, she is a supporting character and we are forced to focus on Irena Carter's bland character, Sparkle, whose rise to fame is easy, boring, and unconvincing. However, whenever the girls go on stage and perform, the movie comes back to life. The original music by Curis Mayfield must be praised. The copy I saw was a very old VHS tape. The picture quality was pretty low, as well as the production values I'm guessing. All in all, its worth a gander.",positive,0,1,0,0,0,0,0,0,1,0,0,0,0
"I have not read the novel, or anything other by Kurt Vonnegut, but I am now intending to start. This grips you from the very first frame, and does not let go until the end credits start rolling. Taking you places you don't expect, the plot is interesting throughout. The pacing is spot-on, nothing lasts too long, and this does a perfect job of balancing between unexpected twists and allowing the viewer to process what we've seen. It is well-told and well-thought out. I've never watched a film that I feel I could particularly compare this to. It is intense and exciting, as well as funny and sad. The acting is excellent, Nolte absolutely shines, Goodman again proves that he doesn't have to go for laughs, and Lee and Arkin are spellbinding. I could go on, really... no role is treated to a less than stellar performance. The editing and cinematography are marvelous, and all of the visuals are great, with a couple of unforgettable and astonishing ones. I am going to go for other movies directed by Keith Gordon, as well as the other two apparently related to this, through the author of the books. There is one scene of sexuality, and a lot disturbing and unsettling content in this. I recommend this to anyone who can appreciate it; it is not pleasant. 8/10",positive,0,0,0,0,0,0,0,1,1,1,0,0,0
"Laid up and drugged out, as a kidney stone wended its merry way through my scarred urinary tract, with absolutely nothing better to do than let the painkillers swoon me into semi-oblivion, I happened to catch this movie on cable. I wouldn't want anyone to think that I paid to view it in a cinema, or rented it, or _ heaven forfend! _ that I watched it STRAIGHT.<br /><br />Having played this sensationally gruesome video game and avidly trod the doomed rooms and dread passageways of The House, battling Chariot (Type 27), The Hanged Man (Type 041), and other impossible sentinels, my curiosity was piqued as to how the game would transfer to the movie screen.<br /><br />It doesn't.<br /><br />The banal plot revolves around a group of ""crazy kids"" _ a la Scooby Doo _ attending a remote island for a world-shaking ""rave"" _ whatever that is. (You kids today with your hula-hoops and your mini-skirts and your Pat Boone_) After bribing a boat captain thousands in cash to ferry them there (a stupidity which begs its own network of rhetoric), they find the ""rave"" deserted.<br /><br />Passing mention is made of a ""house"" _ presumably the titular House Of The Dead _ but most of the action takes place on fake outdoor sets and other locales divorced from any semblance of haunted residence.<br /><br />A fallen video camera acts as flashback filler, showing the island in the throes of a _ party?! Is that it? Oh, so this ""rave"" thingy is just a ""party""? In the grand tradition of re-euphemizing ""used cars"" as ""pre-owned"", or ""shell shock"" as ""post-traumatic stress disorder"", the word ""party"" is now too square for you drug-addled, silicone-implanted, metrosexual jagoffs? <br /><br />It is learned that the party was broken up by rampaging zombies. Intelligent thought stops here_<br /><br />I don't think the pinheads who call themselves screenwriters and directors understand the mythos behind zombie re-animation. Zombies can't die _ they're already UN-DEAD. They do not bleed, they know no pain. Unless their bodies are completely annihilated, they will continue being animated. At least, that's what my Jamaican witch priestess tells me.<br /><br />Which means that a .45 shot into their ""hearts"" is not going to stop them, nor will a machete to the torso. And a shotgun blast to the chest will certainly NOT bring forth gouts of blood. At least in the video game's logic, the shooter pumps so many rounds into each monster that it is completely decimated, leaving a fetid mush that cannot re-animate itself.<br /><br />Yet each actor-slash-model gets their Matrix-circular-camera moment, slaying zombies on all fronts with single bullets and karate chops to the sternum. Seriously, these zombies are more ineffective than the Stormtroopers from ""Return Of The Jedi"", who get knocked out when Ewoks trip them.<br /><br />I suppose the film's writer, Mark Altman, having penned the not-too-shabby ""Free Enterprise"", felt compelled to insert a Captain Kirk reference, in the character of Jurgen Prochnow, who must have needed milk money desperately to have succumbed to appearing in this aromatic dung-swill. There is also a reference to Prochnow's primo role in the magnificent ""Das Boot"", when one of the untrained B-actors mentions that he ""looks like a U-Boat Captain"". "". I wonder how many of this movie's target audience of square-eyed swine picked up on ANY of the snide references to other films, as when Prochnow declares, ""Say hello to my little friend"", presaging his machine gun moment. <br /><br />Aimed at a demographic who have not the wherewithal to comprehend the Sisyphean futility of the video-game concept (i.e. the game ends when you die _ you cannot win), this is merely a slasher film for the mindless and mindless at heart. Accordingly, everyone dies in due course, except for a heterosexual pair of Attractive White People.<br /><br />A better use for this film's scant yet misused budget might have been to send the cast through Acting School, although Ona Grauer's left breast did a good job, as did her right breast _ and those slomo running scenes: priceless! I especially liked the final scene with Ona trying to act like she's been stabbed, but looking like she's just eaten ice cream too fast.<br /><br />Attempting to do something more constructive with my time, I pulled out my Digitally-Restored, 35th Anniversary, Special Edition, Widescreen Anamorphic DVD of ""Manos: The Hands Of Fate."" Ah, yes! _ the drugs were suitably brain-numbing - now HERE was some quality film-making_<br /><br />(Movie Maniacs, visit: www.poffysmoviemania.com)",negative,0,1,0,0,1,0,1,0,0,0,0,0,0
"Ever heard of a taiwanese horror movie? Or any taiwanese movie? Propably for a reason. This one was a really boring one, even though it has black magic including withered baby bodies and people exploding from the inside with thousands of eels.<br /><br />Having read other peoples thoughts, I was looking forward for some violence and gore, but there's not much at all. Some blood puking and other lame stuff, if you are waiting for graphic gore or any gruesome effects you will be disappointed. They clearly didn't use the eel exploding and other things to their maximum potent.<br /><br />Pretty much nothing good about this movie; a single character that wasn't completely bland and a few OK black magic spells, like the eel one. The plot was confusing and boring. The characters were thin and annoying, including the main character. The horror aspect didn't work at all, the most horrifying thing was an albino girl (not that scary really). This is the worst Asian horror movie I have ever seen.",negative,0,1,0,0,1,0,1,0,0,0,0,0,0
"I really like this show. I can readily see how it achieved cult status. It's original, and thought provoking. For some reason though, I have never felt the kind of resonance from it that I could have. It doesn't pack the kind of open door, winter chill that was to be had from such an awesome premise. Each time I watch an episode, I find myself prodding, and pushing for it to answer some nameless, formless question.<br /><br />Before continuing, let me preface this by saying that what follows is my opinion, and my opinion only. Different strokes for different folks.<br /><br />I would have liked to have seen more scenes in ""American Gothic"" that were shot at night. There's too much daylight in this show, and I think it had a tendency to counteract the suspense. We're not afraid of the daylight, after all. We're concerned about what's in the shadows. The devil isn't always in the details. What we're not seeing is often the most frightening.<br /><br />Second--and this is the one that's probably going to lead to tar, and feathers: Gary Cole is a tremendously talented actor...a character actor. I've followed his career from The Brady Bunch films on, which is why it pains me to say that he was probably miscast as Lucas Buck. He's almost too petroichan, too likable to be embodiment of evil, even by Biblical standards. Lucas Buck is a narcotic. He's Heroin. He's freebasing in a kitchen laboratory next to a gallon of Drain-O. You keep going back, even though you know the end will be madness, and death. He should be like the ultimate loan shark. He's a maker of book, but also of unspeakable condemnation. Sure. You've got the money, and before long you're also going to have broken fingers; a severed hand, a decapitated head, and eventually, a damned soul. Turning to Buck is an act of desperation, and whenever he's around, there should be some immediate, ambient finality--with interest compounded daily--in the air.<br /><br />It's all largess, all strings attached, and by the time you realize that, you'll also know that it's too late.<br /><br />Which leads me to three: they showed Buck a little too often. He's in most of the scenes, in fact, which may have caused him to lose his edge. The sheriff would be like the next door mythology. He's the apocryphal acquaintance. Many would know 'of' him, but only an unfortunate few would really know him. He'd be the stuff of flashbacks, and cryptic conversations, and the perfect person to deliver this plot exposition would have been the deputy character that Nick Searcy portrayed.<br /><br />Four, the show could be very self-reverential--to a fault, some might say--and this is typified by the whistling of ""Meet Me At The Fishing Hole"" in the series pilot. I think we've already established that what Cassidy, and Raimi were shooting for was the anti-Andy Taylor. We probably didn't need the concept delivered to us via Fed Ex. I gathered that within the first five minutes so, for me, the piano on the head was unnecessary.<br /><br />These remarks are all about what, FOR ME, would have made a good show great. I also understand that the producers had their own, unique style, and that there were many hands in the soup. In their everlasting quest for LCD programming, the network played a definite role in the demise of this series.<br /><br />The least these jerk-off suits could have done was to air the episodes in order.<br /><br />Get real.<br /><br />Either way, it's a grievous loss to both genre fans, and casual viewers alike.",positive,0,1,0,0,0,0,0,0,1,0,0,0,0
"Spacecamp is one of the movies that kids just love, and mom and dad can have fun watching as well. Growing up in the 80's I enjoyed this movie, it's plot and all the actors. I recently purchased this movie on DVD so when I have kids of my own, they will be able to have as much fun watching this movie as I did. The plot is fun, A group of kids, embark on a journey they never expected, when they were rocketed into space by a overachieving robot. They were in auh at first but when they realized they didn't have enough oxygen to make it back panic sunk in. Once they recovered enough oxygen from the space station they returned to earth as even better friends and a new found respect for life.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"Even though an animated film it really bored everyone under at least 6.<br /><br />As a grown up who grew up in an area with wild horses and native americans, it felt this was a combination of PC mixed in with too many fantasy films created by people who never lived in the area they filmed about. Talk to those who have lived on horse back, most treat their animals like family members, regardless of background. Regardless of background we have dealt with good and bad breakers of wild horses. I had to explain that was a real life issues to us vs the movie makers views to children who were surprised to see how PC showed a world different than what they knew in reality.<br /><br />This dreamworks break from the normal disney or dreamworks fare of cute talking animals burning up the screen was nice from the older viewer point of view. But if you live in an area similar to what is shown, you may end up answering questions.",negative,0,1,0,0,0,0,1,0,0,0,0,0,0
"Judy Davis shows us here why she is one of Australia's most respected and loved actors - her portrayal of a lonely, directionless nomad is first-rate. A teenaged Claudia Karvan also gives us a glimpse of what would make her one of this country's most popular actors in years to come, with future roles in THE BIG STEAL, THE HEARTBREAK KID, DATING THE ENEMY, RISK and the acclaimed TV series THE SECRET LIFE OF US. (Incidentally, Karvan, as a child, was a young girl whose toy Panda was stolen outside a chemist's shop in the 1983 drama GOING DOWN with Tracey Mann.) If this films comes your way, make sure you see it!! Rating: 79/100. See also: HOTEL SORRENTO, RADIANCE, VACANT POSSESSION, LANTANA.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"The movie starts with a pair of campers, a man and a woman presumably together, hiking alone in the vast wilderness. Sure enough the man hears something and it pangs him so much he goes to investigate it. Our killer greets him with a stab to the stomach. He then chases the girl and slashes her throat. The camera during the opening scene is from the point of view as the killer.<br /><br />We next meet our four main characters, two couples, one in which is on the rocks. The men joke about how the woman would never be able to handle camping alone at a double date, sparking the token blonde's ambition to leave a week early. Unexpectedly, the men leave the same day and their car breaks down.. They end up arriving in the evening. When the men arrive, they are warned about people disappearing in the forest by a crazy Ralph doppleganger. They ignore the warning and venture into the blackening night and an eighties song plays in the background with lyrics about being murdered in the dark forest. The men get lost.<br /><br />In the next scene we realize that this isn't just another The Burning clone, but a ghost story! The women, scared and lonely are huddling together by the fire. Two children appear in the shadows and decide to play peeping Tom. Well they are obviously ghosts by the way their voices echo! Their mother appears with blood dripping from a hole in her forehead and asks the two ladies if they've seen her children, before disappearing of course. <br /><br />The children run home to papa and tell him about the two beautiful ladies by the river. This causes quite a stir and he gets up, grabbing his knife from atop the fireplace. ""Daddy's going hunting,"" The little girl, exclaims with bad acting. It is apparent here, that the dad isn't a ghost like his children.<br /><br />Freaked out by something in the woods, the token blonde splits, running blindly into the night, carrying a knife. She encounters the father who explains he's starving and it will be quick. This doesn't make sense because of the panther growls we heard earlier (Maybe he's allergic! Are panthers honestly even in California?) She ends up wounding him slightly before getting stabbed in the head. A thunderstorm erupts and the men seek shelter, which turns out to be where papa resides. Clearly someone lives here because there's a fire and something weird is roasting over it. The children appear and warn them of papa, who shows up moments later. They disappear as soon as he arrives.<br /><br />For whatever reason, our killer only goes after females. He invites the men to have something to eat and tells us the story about his ex wife. We are given a flashback of his wife getting caught cheating. The old man doesn't tell them however that he kills her and her lover afterwards, but daydreams about it. We aren't given the reason for the children's demise. The men go to sleep and are left unharmed. The next morning the men discover the empty campground of their wives. After a brief discussion they split up. One is to stay at the campsite, while the other goes and gets help. The one that is going back to his car breaks his leg. We are then reunited with the children as they explain to the surviving woman that they are ghosts who killed themselves from being sad about their mother. They agree to help the woman reunite with her friends<br /><br />The following scene defies the logic of the movie when papa kills the guy waiting at the campsite. He was also dating or married to the blonde. Somehow the children realize he is murdered and tell the woman about it. She decides to see it for herself and obviously runs into the killer. Luckily the children make him stop by threatening to leave him forever. You know where this is going.<br /><br />Overall the movie deserves four stars out of ten, and that's being generous. For all its misgivings, the musical score is well done. It's still watchable too. There are some camera angles that look professional, and some of the sets are done well. The plot is unbelievable. There is such a thing as willing suspension of disbelief, but with the toad 6 miles away; I can't imagine the token blonde would take off like that in the middle of the night. I mean, come on!<br /><br />- Alan ""Skip"" Bannacheck",negative,0,1,0,1,0,0,1,0,0,0,0,0,0
