review,classification,Disgust,Disappointment,Sadness,Confusion,Anger,Fear,Indifference,Surprise,Interest,Happiness,Touched,Motivation,Reflective
"If you're the kind of movie-goer who enjoys original content and intelligent suspense...then look elsewhere, kids, cause Sleepwalkers really sucks. Usually I'm more eloquent than that, but...wow...this was bad. I especially love it when Charles offers Tanya a ride home, she declines, and then he is seen WALKING HOME. Where's his car?? Anyway, just don't see it, folks. I really want to be more specific, but words escape me. Cats jumping on people. A guy getting stabbed by corn. Cheesey lines up the proverbial ""wazoo"". Just don't see it. Wait, I take that back! See it for writer Stephen King's cameo as the guy who owns the graveyard. He's actually pretty good. Even with guest appearances by Mark Hamill and Ron Perlman, King gives the best performance of the film. But, other than that...wow...BAD.",negative,0,1,0,1,0,0,1,0,1,0,0,0,0
"Personally, I disdain The Jerry Springer Show, however, I found ""Ringmaster"" to be the funniest movie I've seen this year. The never-ending satire of Jerry Springer ""guests"" starting in the opening scene keeps you laughing throughout the movie. Despite a brief scene in which Jerry Springer makes a feeble attempt at justifying his existence, I definitely recommend this movie for sheer entertainment value.",positive,1,0,0,0,0,0,0,1,1,1,0,0,0
"Seeing this movie was the most fun I've had at the cinema in a long time. However, I am not able to say whether this is a good or a bad film, because such simple qualifications simply cannot be applied. This picture has everything any movie could ever have. It has characteristics of a romantic comedy, a political commentary, a thriller, a drama, an action movie, a musical, and an absurdist self-conscious art film. It's all in there, adding up to a myth.<br /><br />The basic premise is about an Indian couple, Nandini (Karishma Kapoor) and Shekhar (Sanjay Kapoor), happily living in Canada, who rush to India to visit the husband's parents after a disturbing news report. The rest of the story takes place in India, where the couple find themselves in the midst of a plot of fratricidal violence. At one point, the story borrows from ""Not without my baby,"" but to call Shakti a remake of anything would be an injustice.<br /><br />The ostensible story line takes a backseat to a number of astonishing interruptions, including Shah Rukh Khan's dream of Aishwarya Rai which comes as if out of another movie. In fact, the two stars are on all the posters, but they appear really late in the film, and only Shah Rukh ends up being a real character. Yet he makes up for it with a spirited and truly unexpected performance.<br /><br />Karishma Kapoor is the one with most work to do in this film, and she does an admirable job, having to link up the film's twists and turns with a show of believable emotion. Another notable presence is Nana Patekar, who plays Narsimha, the tyrannical father of the husband Shekhar. Nana Patekar dominates every scene he's in with a scary but nuanced character.<br /><br />The movie is not without its share of realism. Violence is rampant, but truly disturbing in the abuse received by most of the female characters, with Karishma getting soundly beaten on a number of occasions. At times, this violence is clearly disturbing but ultimately it becomes surreal as every dramatic sequence is usually followed by such comic and spectacular turns that the overall effect is nothing but cathartic.<br /><br />I have seen a share of Bollywood releases, and the mixing of genres and incredible plot resolutions are certainly their norm. But ""Shakti"" raises the bar by absorbing an even greater masala without becoming ridiculous. It is a film that achieves the grandeur of a Shakespearian tragedy, where the audience of the rabble and royalty is equally entertained. It is pure, gratuitous cinema, and the director Krishna Vamsi must have had a dream of a good time by throwing in every trick in the book. Perhaps, the all-important message of violence begetting violence and the inspiring extents of motherly love were not the thoughts on my mind, but I came out of watching ""Shakti"" exhilarated. Making movies can be the most fun in the world!",positive,1,0,0,1,0,1,0,1,1,1,1,1,1
"Prom Night is shot with the artistic eye someone gives while finely crafting a Lifetime original film. You know the one. This October, Lifetime takes a break from the courageous tale of a woman surviving (insert disease name here) to tell the somewhat creepy tale of a woman pursued by a stalker ex-boyfriend. It's dramatic _?it's sappy _?it's immensely dull. It does nothing to further a genre, tell an original story, or strive for ANY sort of newness. Prom Night shares this plight. Watching the killer poke holes in his victims, we sit silently as they slump to the floor with not a drop of blood spilled. It occurred to me that this was the cleanest killer in movie history.<br /><br />Our director is working with a fairly good-looking killer so he is forced to pour on the camera angles to make him appear creepier. Think about Matthew McConaughey coming at you with a knife. You'd probably go _?""OH! Good lookin guy is going to kill me? Naaaa."" Not scary even for a second, so the director throws Schaech into shadows and over the shoulder in the mirror. This mirror shot is repeated to the point of sickness as it practically becomes a fetish of the creator. You'll get 15 jump scares in this film, 2 of which made my date jump (I might mention she is afraid of EVERYTHING). I'd also mention she decided to take a nap halfway through the film and at one point threatened to leave me.<br /><br />As if this film were not disjointed enough, it appears to be cut to shreds. I'm not saying it looks like key points were left on the cutting room floor as the crew scrambled to salvage some semblance of a horror film; I'm saying as the film moves from scene to scene, you often get a jarring jump. This is the kind of thing you'd expect when a film catches fire and a projectionist is forced to splice ends together, cross his fingers, and hope for the best. The editor should be shot.<br /><br />With a plot you can pack into two sentences, one stray spray of blood, an emo killer, and the tension of a very special episode of ""Silver Spoons"", we're left with no reason to support horror this weekend _?at least on the big screen. In fact, this is the sort of film that should be punished. Is it really that hard to make a scary movie? Was this crew even aware they were making a horror film??!! A complete waste of my time and yours. I bit the bullet to get you this review. Don't let my sacrifice be in vain. DON'T GO INTO THE MOVIE!!!",negative,1,1,0,1,0,1,1,0,0,0,0,0,0
"I bought this video at Walmart's $1 bin. I think I over-paid!!! In the 1940s, Bela Lugosi made a long string of 3rd-rate movies for small studios (in this case, Monogram--the ones who made most of the Bowry Boys films). While the wretchedness of most of these films does not approach the level of awfulness his last films achieved (Ed Wood ""classics"" such as Bride of the Monster and Plan 9 From Outer Space), they are nonetheless poor films and should be avoided by all but the most die-hard fans.<br /><br />I am an old movie junkie, so I gave this a try. Besides, a few of these lesser films were actually pretty good--just not this one.<br /><br />Lugosi is, what else, a mad scientist who wants to keep his rather bizarre and violent wife alive through a serum he concocts from young brides. They never really explained WHY it had to be brides or why it must be women or even what disease his wife had--so you can see that the plot was never really hashed out at all.<br /><br />Anyways, a really annoying female reporter (a Lois Lane type without Jimmy Olsen or Superman) wants to get to the bottom of all these apparent murders in which the bodies were STOLEN! So, she follows some clues all the way to the doorstep of Lugosi. Lugosi's home is complete with his crazed wife, a female assistant and two strange people who are apparently the assistant's sons (an ugly hunchbacked sex fiend and a dwarf). Naturally this plucky reporter faints repeatedly throughout the film--apparently narcolepsy and good investigative journalism go hand in hand! Eventually, the maniacs ALL die--mostly due to their own hands and all is well. At the conclusion, the reporter and a doctor she just met decide to marry. And, naturally, the reporter's dumb cameraman faints when this occurs. If you haven't noticed, there's a lot of fainting in this film. Or, maybe because it was such a slow and ponderous film they just fell asleep!",negative,1,1,0,1,0,0,1,0,1,0,0,0,0
"And Gi Joe go stuck in the water, I die of laufther every time I see this movie, and then a big brown shark came, This is comedy at it's best, this blows away the kings of comedy and anyone else, Andrew Dice Clay, Jerry, Tucker, Rock, They can't thouch the man the myth the legend Eddie Murphy,<br /><br />Yo EDDIE WE WANT MORE<br /><br />MORE MORE MORE MORE MORE MORE !!!!!!!!!!!!!!!!!!!!!!!!!!",positive,0,0,0,0,0,0,0,1,1,1,0,1,0
<br /><br />Robot jox is a great little film ok some of the sets are bad and the acting is not that great but the special effects are very good for a film of this size and age. You have to remember that this film is over 10 years old now and was made very cheaply in the 1st place so you cant moan to much about the bad parts. So just sit back and watch a cool film with great big robots in it.,positive,0,0,0,0,0,0,1,1,1,1,0,0,0
"Good films cannot solely be based on a beautiful garden and a hill top. Surprised to see it has won two awards. Extremely overrated. I first saw that kind of films from China, visually stunning BUT also with really something captivating to say, well, more than 10 years ago and I'm sure there are still more coming up. This is not one of them, I'm afraid.",negative,0,1,0,0,0,0,1,1,0,0,0,0,0
This movie is perfect for families to watch together. It is a great film and it deserves more credit. The special effects are stunning and spectacular. Everyone who has children should share this with theirs.,positive,0,0,0,0,0,0,0,0,1,1,1,1,0
"I always felt that a good film should have a plot. This particular film was missing one, and I feel that it would have been more effective with a plot. This was made even worse by the fact that it seemed to go on forever; I was anxious for it to finally end. However, I just noticed that it was only 123 minutes long; it felt like four hours. Not only was there no plot but the film also lacked a notable conflict. It's not the worst movie I've seen, but I used to say that it was until I saw ""The Fast And The Furious"". So, don't think this review of mine is from someone who needs nothing but action. I actually hate most action films out today; it's just that this film is all the way on the other side of the spectrum. Not much really happens in this movie. However, the scenery and costumes were nice.",negative,0,1,0,1,0,0,1,1,1,0,0,0,0
"Wenders was great with Million $ Hotel.I don't know how he came up with this film! The idea of giving the situation after spt11 and the view of American Society is hopeful,that makes it 2 out of ten.But this is not a movie.Is that the best someone can do with a great idea(the west-east clash).There are important things going on in middle east and it is just issued on the screen of a MAC* with the fingers of an Amerian girl who is actually at the level of stupidity(because she is just ignorant about the facts).The characters are not well shaped.And the most important thing is the idea that is given with religion is somehow funny to me.At the ending scene Lana says lets just be quiet and try to listen.And the background music says ""...I will pray"".The thing is not about religion actually.But it ends up with this.How you are gonna see the truth if you just close your eyes and pray.The lights are already shining on the truth.Its just that nobody wants to see it. ps: ""My home is not a place.It is people""The only thing that gets 10 out of 10 is that sentence.But it is wasted behind this film making. (by the way; as ""someone"" mentioned below ,Americas finest young man are not finest,they are just the ""poor"" and the ""hopeless"" ones who sign up for the army in need of good paychecks which is not provided by the government ! )",negative,0,1,1,1,1,0,1,0,0,0,0,0,1
"How can such good actors like Jean Rochefort and Carole Bouquet could have been involved in such a... a... well, such a thing ? I can't get it. It was awful, very baldy played (but some of the few leading roles), the jokes are dumb and absolutely not funny... I won't talk more about this movie, except for one little piece of advice : Do not go see it, it will be a waste of time and money.",negative,1,1,0,1,1,0,0,0,0,0,0,0,0
"At least the under ten year old set will stay interested. Eleanor(Geena Davis)and Fred(Hugh Laurie)Little, a nice well-to-do couple set out to bring home from the orphanage a new little brother for their son George(Johnathan Lipnicki). They come home with quite the odd new sibling...a sharp dressed little mouse named Stuart(voiced by Michael J. Fox). Yes, mouse. Stuart is happy to have found the sense of belonging even if it is in a super sized world that contains his new family's pet cat Snowbell(voiced by Nathan Lane). Stuart embarks on the experience of family loyalty and overall friendship. George will finally accept his tiny new brother when the dapper dressed Stuart saves embarrassment at a model boat race.<br /><br />Also in the cast: Julia Sweeney, Harold Gould, Estelle Getty and Jeffery Jones. And the voices of: Chaz Palminteri, Bruno Kirby and Jennifer Tilly.",negative,0,0,0,0,0,0,0,1,1,1,1,0,0
"Well, sorry for the mistake on the one line summary.......Run people, run!! This movie is an horror!! Imagine! Gary Busey in another low budget movie, with an incredibly bad scenario...isn't that a nightmare? No (well yes), it is Plato's run...........I give it * out of *****.",negative,1,1,0,0,1,1,0,0,0,0,0,0,0
"Okay, I remember watching the first one, and boy did it suck. After watching it, I just laughed it off and told myself, ""oh boy, just another low budget B-movie. I'll never see a part 2 to this one."" Then, about 1 1/2 years later, there came part two. It sucked even more. But, I just laughed it off again and said, ""there's no way I'm ever gonna see a part 3 to this one."" Then, about 1/2 a year later, part 3 came out. I was stupid enough to rent it and boy, I just snapped after watching it. God, I never actually realized how much movies can suck these days. Just save yourself $7.50 and don't rent the whole series. Trust me, it's worth every penny.",negative,1,1,0,0,1,0,0,1,0,1,0,0,0
"When I was little my parents took me along to the theater to see Interiors. It was one of many movies I watched with my parents, but this was the only one we walked out of. Since then I had never seen Interiors until just recently, and I could have lived out the rest of my life without it. What a pretentious, ponderous, and painfully boring piece of 70's wine and cheese tripe. Woody Allen is one of my favorite directors but Interiors is by far the worst piece of crap of his career. In the unmistakable style of Ingmar Berman, Allen gives us a dark, angular, muted, insight in to the lives of a family wrought by the psychological damage caused by divorce, estrangement, career, love, non-love, halitosis, whatever. The film, intentionally, has no comic relief, no music, and is drenched in shadowy pathos. This film style can be best defined as expressionist in nature, using an improvisational method of dialogue to illicit a ""more pronounced depth of meaning and truth"". But Woody Allen is no Ingmar Bergman. The film is painfully slow and dull. But beyond that, I simply had no connection with or sympathy for any of the characters. Instead I felt only contempt for this parade of shuffling, whining, nicotine stained, martyrs in a perpetual quest for identity. Amid a backdrop of cosmopolitan affluence and baked Brie intelligentsia the story looms like a fart in the room. Everyone speaks in affected platitudes and elevated language between cigarettes. Everyone is ""lost"" and ""struggling"", desperate to find direction or understanding or whatever and it just goes on and on to the point where you just want to slap all of them. It's never about resolution, it's only about interminable introspective babble. It is nothing more than a psychological drama taken to an extreme beyond the audience's ability to connect. Woody Allen chose to make characters so immersed in themselves we feel left out. And for that reason I found this movie painfully self indulgent and spiritually draining. I see what he was going for but his insistence on promoting his message through Prozac prose and distorted film techniques jettisons it past the point of relevance. I highly recommend this one if you're feeling a little too happy and need something to remind you of death. Otherwise, let's just pretend this film never happened.",negative,1,1,1,1,1,0,0,0,0,0,0,0,0
"This a rip roaring western and i have watched it many times and it entertains on every level.However if your after the true facts about such legends as Hickcock,Cody and Calamity Jane then look elsewhere, as John Ford suggested this is the west when the truth becomes legend print the legend.The story moves with a cracking pace, and there is some great dialogue between Gary Cooper and Jean Arthur two very watchable stars who help to make this movie.The sharp eyed amongst you might just spot Gabby Hayes as an Indian scout, also there is a very young Anthony Quinn making his debut as Cayenne warrior, he actually married one of Demilles daughters in real life.Indeed its Quinns character who informs Cooper of the massacre of Custer told in flash back, the finale is well done and when the credits roll it fuses the American west with American history.So please take time out to watch this classic western.",positive,0,0,0,0,0,0,0,1,1,1,0,0,1
"The acting in this movie stinks. The plot makes very little sense, but from what I gathered it's supposed to be about this scientist who develops the ability to turn people's personal items into tiny steel balls that then fly into their mouths and turn them into zombies (or blow their heads up, whichever). And the effects are lousy, too. Most of the movie consists of bad music, with the actors dancing equally as badly to the bad music, interspersed with multiple boring sex scenes. This should be one of the worst things ever made, but for one thing. One element of shear brilliance that makes ""Nightmare Weekend"" stand above all others. And that special quality is the presence of George.<br /><br />George is the lovable interface device between the scientist's daughter, Jessica, and the home computer security system. With his green hair and nose, balding scalp, and heart-shaped mouth, George is the guardian angel/confidant to Jessica, who asks him for advice on how to meet guys in one of the most dramatic pieces of dialogue ever captured on celluloid. With his monotone synthesized voice, George tells Jessica what percentages of males prefer women in white dresses, and also that hitch-hiking is the third best way to meet guys after discos and bars. Of course, little Jessica just can't seem to stay out of trouble, causing George to execute ""Emergency Program Code: Protection Jessica"", which results in the violent death of Jessica's would-be assailant via one of the aforementioned steel balls.<br /><br />Kubrick was an utter fool for thinking he could give a computer personality using closeups of a red light. HAL should have been represented by our friend George in order to better translate compassion for his eventual demise. The light and sound show at the end of ""Close Encounters""? Not bad, but how much better would that movie had been if the means of first communication with the aliens had been George the Hand Puppet. Bishop, Data, R2 _?kitchen appliances next to the Almighty George! He might only be in the movie for 8 minutes out of 90, but don't be fooled. This show is all about George. With even that limited amount of screentime, George joins the ranks of such luminous film characters as Hollywood Montrose, Majai, and Pappy from ""New Moon Rising"" as icons of American cinema. ""George to Apache"" _?you are my hero.",negative,1,1,0,0,0,0,0,1,1,1,0,0,0
"Not as bad, as it's credited to being (Hooper's done far worse)_?more so disappointing for me. Such an imaginative concept, which is never really tapped in to by Hooper with his economical direction and even less so in the smoky (excuse the pun) writing. It goes so sinister and over-the-top in a dead serious tone, becoming ridiculous and unfocused letting the whole pessimistic mystery / conspiracy-laced narrative being easily telegraphed to end on something completely abrupt. Because of that, the pacing goes on to be rather sluggish and Brad Dourif (cool to see him in a leading role) seems to struggle with an off-balanced performance, despite etching out a bemusedly quirky intensity to his off-colour character. Even though it's cheaply done, there's a competent technical attitude to it. However it doesn't seem to go anywhere out of the ordinary with its idea and wants to plaster in nasty jolts (which some do work) and strikingly steaming special effects (flames, flames everywhere) instead. Hooper does display some stylishly frenetic imagery (more so towards the latter end), and the camera-work is swiftly manoeuvred and the beaming score is titillating. The performances are bit all over the shop with the appearances of William Prince, Cynthia Bain, Dey Young, Jon Cypher and Melinda Dillon. Also Geroge Buck Flower and John Landis have small, but amusing cameos_?especially Landis. Nothing surprises, but it's passably engaging.",negative,0,1,0,1,0,0,1,1,1,0,0,0,0
"Apparently, The Mutilation Man is about a guy who wanders the land performing shows of self-mutilation as a way of coping with his abusive childhood. I use the word 'apparently' because without listening to a director Andy Copp's commentary (which I didn't have available to me) or reading up on the film prior to watching, viewers won't have a clue what it is about.<br /><br />Gorehounds and fans of extreme movies may be lured into watching The Mutilation Man with the promise of some harsh scenes of splatter and unsettling real-life footage, but unless they're also fond of pretentious, headache-inducing, experimental art-house cinema, they'll find this one a real chore to sit through.<br /><br />82 minutes of ugly imagery accompanied by dis-chordant sound, terrible music and incomprehensible dialogue, this mind-numbingly awful drivel is the perfect way to test one's sanity: if you've still got all your marbles, you'll switch this rubbish off and watch something decent instead (I watched the whole thing, but am well aware that I'm completely barking!).",negative,1,1,0,1,1,0,0,0,0,0,0,0,0
"There's a lot of good that can be said for this cartoon; the backgrounds are rich, lushly colored and full of nicely done art deco details. The animation is up to the usual studio standards of the time, which are unquestionably higher than those of the present day. However, I find it tedious for a number of reasons.<br /><br />The Music: It's definitely not up to Scott Bradley's usual standards. Although it's probably supposed to be evocative of a ""Great Gatsby"" setting, it ends up being dreary, sleepy, repetitious AND monotonous (repetitious and monotonous are not the same, as Beethoven's 5th Symphony attests). Since most people (including me) tend to close their eyes when they yawn, there's a lot of the visual part of the cartoon that will be missed by the average viewer.<br /><br />The Storyline: I'm not giving away any secrets that aren't already in the plot summary - country good, city bad. This is a common theme in films, both animated and live, from this era. It's a misplaced nostalgia for a nonexistent rural idyll, which, in the present day, is reflected in a similar nostalgia for ""values"" that never were.",negative,0,1,0,0,0,0,1,0,1,0,0,0,1
"The sitcom revolved around a girl who must learn to be responsible for her own actions. As she had the power of magic, she often used it to try to help her loved ones or herself, frequently resulting in literal puns that are often disastrous and always humorous.<br /><br />The program began with Sabrina's adventures in high school in the fictional town of Westbridge, located near Boston, Massachusetts (as opposed to Greendale in the comics). In the series' later seasons, Sabrina graduated from high school and enrolled in college, then moved on to her attempts to live on her own and keep a job at the local newspaper. Breaking further from its comic roots, the show ended with Sabrina's wedding, although, in the end, she abandoned the wedding and ran off with Harvey.<br /><br />Many episodes involve Sabrina getting to meet, through natural or supernatural means, popular real-life musical artists of the time, including Coolio, the Violent Femmes, the Backstreet Boys, Phantom Planet, Davy Jones of The Monkees, Britney Spears, Avril Lavigne, Daniel Bedingfield, Hanson, Eden's Crush, Savage Garden, 'N Sync, and Ashanti. Course of Nature, the band of Melissa Joan Hart's then-boyfriend (now husband) Mark Wilkerson, appeared in an episode in 2002.",positive,0,0,0,0,0,0,0,1,1,1,0,0,1
"This review owes its existence entirely to a review. We take a weekly TV magazine to see what is coming up, and duly decide what we will watch. Obligingly, there are brief reviews of most of the films scheduled to be shown on the five major terrestrial channels. In addition to the prose, each film is allocated a 1-5 star rating. 5 means Don't Miss (superior to 4 for Excellent!), down to 1 standing for Poor. We have learned from vast experience that, with few exceptions, stars are awarded for gross taste, foul language, offensive content, promiscuity, horror, blood & guts, and especially killing off the hero/heroine just when everyone was about to live happily ever after. (If that isn't done, the movie is denigrated as being 'predictable' - the worst insult imaginable!)<br /><br />Brave New Girl was given only 1 star, thereby suggesting it was a candidate worthy of our time and attention. This was confirmed by the reviewer's description of the movie as being a ""truly awful tale"", and, ""Stupid, just stupid"". We watched it, and my wife and I were glad we did so. The TV magazine reviewer further stated that the movie was ""not a reworking of War and Peace"", with which we have to agree. Reading through the IMDb reviews for this title a day or two later, the urge to pick up my pen (so to speak) to add my halfpennyworth (pronounced harf'pen'uth (emphasis on the first syllable) for the uninitiated) became overwhelming.<br /><br />Why did we take to this movie? Well, it's just a matter of taste. We like attractive characters, believable relationships between them, interesting situations, courtesy and respect, good triumphing over evil, and so on. We liked the integrity and personalities of Holly (Lindsey Haun), her Mum (Virginia Madsen), Ditz (Barbara Mamabolo), Grant (Nick Roth), Zoe (Joanne Boland) and the two male professors involved in the story. So what if the storyline includes a 'wicked witch of the west' in the form of Angela (Barbara Mamabolo), provided that she plays the part with some conviction. We appreciated the friendship depicted between the two room-mates, with one having a financially challenged upbringing by a loving single Mum, and the other having every material advantage but receiving little parental time and affection. Is it any wonder that Ditz felt the way she did about Holly's Mum? Is it surprising that Grant should take an immediate interest in Holly, considering the manner of their initial meeting, Holly's dazzling smiles and her lively self-possession? I think these issues and the events are believable enough, but it is necessary to pretend that the scholarship and other circumstances are realistic in order for the tale to have a setting.<br /><br />My wife and I are greatly blessed by not having any significant musical education. This enables us to enjoy the sounds produced by instruments and voices without having our critical faculties intruding unduly on our listening, and thus spoiling the experience. We enjoyed both the classical pieces and the pop, which came over well on the TV, and we weren't struck by any lack of talent. Also, it mattered not that Holly's classical vocals were dubbed by someone else.<br /><br />We enjoyed the movie enough to look for a DVD. The average delivered price we have paid per disk for the movies in our collection currently stands at _?.9484 (rounded to four decimal places). Brave New Girl was available from a trusted supplier on the Amazon Marketplace for _?.3516 (rounded to four decimal places) above this figure. Such a purchase would increase the average. Why I should resent this is a mystery to me, but it is a testimony to our enjoyment of this film that we placed an order anyway. I have awarded this film 7 IMDb stars out of ten, having docked one for overenthusiastic reception of the performances by the audiences, one for Britney advertising and one for something else I can't remember right now. (In case it hasn't tumbled, this review is an anthem in celebration of the use of brackets!)",positive,0,0,0,0,0,0,0,1,1,1,1,0,1
"Before I start...let me say that I fully believe in God. I believe in Heaven and in Hell. Kay now that thats out of the way, I just wanna say that What in the world do these morons that call themselves ""hosts"" think they are doing?? The last time I checked a host doesn't discriminate, spew hatred filled rants on TV, or try to shove their own beliefs down every unfortunate soul that ventures onto the channel. ALl of these that crazy, idiotic, conservitive, bible thumping, Fred Phelps lover Pat Robertson does daily. I am all for free speech, but since when does that cover a guy who pretty much says that if you venture off his ideal way of life you are right away sent to hell? This is just a perfect example of why religion is the cause of SOOOO many problems. One day in my class room we had a substitute teacher in so we decided to watch some TV since the teach didn't give us any work. And we (against many of us's will) watched 700's Club, and of course that jerk Pat was on ranting and raving about the bible, and he said Simon along the lines of ""God says Homosexuality is a sin"" and I actually heard a kid go ""Hmm I guess he's right."" WTF??? Seriously, if the host is trying to make people think that someone else's sexual orientation is a huge sin, then they seriously need to take that host, duct tape them, and throw them off of a cruise liner in the middle of the arctic.",negative,1,1,0,0,1,1,0,0,0,0,0,0,0
"I tried to watch this movie twice and both times I still couldn't make it to the end credits. First time I managed to sit through the first fight sequence then lost interest. Second time I managed to force myself to digest over an hours worth of shoddy acting, lame SFX and extremely poor direction. Pales in comparison to the original.<br /><br />Anyone ever hear about the old ET Atari 2600 fiasco? For those who haven't let me fill you in. It's 1982...ET is one of the biggest box office smashes of all time...Atari decides to release a movie tie-in game on their 2600 home console system. To cut a long and financially painful story short the game flopped big time and resulted in thousands upon thousands of Atari 2600 ET games to be dumped in landfills because they couldn't even give them away let alone sell them.<br /><br />What does Universal Soldier: The Return have to do with this story? Look at the 3.2 rating and figure it out for yourself.<br /><br />Awful film...IMDb forced me to give it a 1 out of 10 because their rating systems doesn't go as low as 0 let alone into the negatives.",negative,1,1,0,0,1,0,1,0,0,0,0,0,0
"I am sorry to say that this film is indeed bad. It reminds me of a c-grade porn movie with one major difference: no porn.<br /><br />The story and dialogue needs a complete overhaul. Maybe then the bad acting would not have been as noticeable. At the very least, the pacing should have been picked up.<br /><br />While I accept that this had a low budget and the director did a good job visually given what little resources he had, he should have spent more time on the story or better yet, get someone else to write it. Many of the action scenes were just pointless.<br /><br />It was a complete waste of my time.",negative,1,1,0,0,0,0,1,0,0,0,0,0,0
"I have read the short story by Norman Maclean, and the movie did justice to Norman Maclean's writing. My husband tends to reread it occasionally, and I myself have read it over and scenes of the movie keeps coming to mind. We have videos of many of Redford __ movies and we have watched ""A River runs through it"" many times. Redford is part of the ""famdamily"" as he is always around. We never get tired of Redford's perception of Norman Maclean writings, and the beauty of Montana. The script reminds me very much of my own upbringing as my father had the same calling as Mr. Maclean's father. According to ""A River Runs Through It,"" ""Methodists are Baptists who can read,"" a line which by the way is not in the short story, but I think that is a funny line! My husband and I are well-read Baptists!<br /><br />I have heard a movie critic state that the pace of this movie is too slow. I disagree. As one search for inner peace, this is the type of movie that will make you contemplate the beauty of nature in three/four rhythm of the metronome. The photography is outstanding! The acting is great. I love the scene where Norman and Paul as boys talked and wondered whether one could be a fly fisher or a boxer! Then as adult Paul played by Brad Pitt (Se7ven) is the ""perfect guy"" who needs help with his alcoholism but will not accept it. The same applies to Neal Burns, who uses worms as bait, he also needed help but would not accept the fact that he needed help. The scene where Paul refuses to eat oatmeal and the entire family has to wait an eternity to say grace! Finally after hours, they all kneel around the table to say: ""Grace!"" and they all leave. But the oatmeal stayed on the plate! That scene where the two love birds and their tattoos on their posteriors! That is funny! The sunburn! The drive back home where Jessie Burns (Emily Lloyd) decides to go via the train line! Beautiful dialogue when Norman proposes to Jessie because he wants her to come to Chicago with him!<br /><br />Redford himself does a superb job as a narrator. I could not stop myself from comparing Brad to the young Redford (Barefoot in the Park). The nominated Director, Producer, Actor, is a visionary who deserves to be praised for his advancement not only in the cinema in the US but around the world. I am glad to live in nineteen hundred because I have seen the beginning of the black and white television, the movies and all the technology and special effects, to be able to watch videos at home and to live in the same century as Redford because I have had the chance to see his works. Redford needs no special effects to show us the beauty of Montana in this masterpiece. The river to me means that line that separates life from death, memories and realities. Redford shows the hands of the Creator so magnificently and a river runs through it.",positive,0,0,0,0,0,0,0,1,1,1,1,0,1
"I only watched this because it was directed by Lucio Fulci and featured Claudio Cassinelli, an actor I like. I was certainly disappointed.<br /><br />The idea that condemned prisoners would fight to the death for TV ratings has been overdone with Rollerball, Logan's Run, Blade Runner, and the new film, Death Race, which will certainly suck me in because it stars Jason Statham.<br /><br />This was just a bore for the most part. The ""Kill Bike"" action was ridiculous. The ""training"" was a snooze-fest. It just never grabbed me and made me want to care about anyone, including ""Dallas"" star Jared Martin or Fred Williamson.<br /><br />Pick one of the others mentioned and you'll be better off.",negative,0,1,1,0,0,0,1,0,0,0,0,0,0
"This, the finest achievement from Georg Wilhelm Pabst's Social Realism period is based upon a tragedy in early 1906 that claimed the lives of nearly 1100 French miners as a coal dust explosion deep in mines at Courrieres in northern France took place after a fire had smouldered for three weeks, eventually releasing deadly pit gas that brought about the fatalities. Estimable designer Erno Metzner creates stark sets that simulate the tragedy, providing a perception of reality, augmented by matchless sound editing, with the only music being produced by integral orchestras during the beginning and ending portions of a work for which aural effects possess equal importance with the eminent director's fascinating visual compositions. Pabst's manner of ""invisible editing"" that segues action from shot to shot through movements of players proves to be smoothly integrated within this landmark film that also showcases sublime cinematography utilizing cameras mounted upon vehicles, enabling the director to shift amid scenes without having a necessity of cutting. Although the work's cardinal theme relates to Socialist dogma, the unforgettable power of this film is held in its details, born of Pabst's nonpareil skill at weaving numerous plot lines into a cinema tapestry that stirs one to admiration for German rescue squads of whom their Fatherland is greatly proud while no less despairing of disastrous losses to the families of French victims; certainly, a seminal triumph fully as stimulating today to a cineaste as it was at the time of its first release.",positive,0,0,0,0,0,0,0,0,1,0,0,1,1
"Dick Clement and Ian La Frenais have a solid hit rate as far as their TV work is concerned. However, their film work has been much more chequered (2008's The Bank Job was fine, the previous year's Across The Universe decidedly weak, for instance).<br /><br />Still Crazy, fortunately, is a solid success. It has a great story, excellent performances, a lot of humour, fabulous music and, above everything else, real heart.<br /><br />I savour ""moments"", and this film has one of them - just when everything is going pear-shaped at the festival reunion performance...<br /><br />Hugely enjoyable.",positive,0,0,0,0,0,0,0,1,1,1,0,0,0
