Review,Classification,Disgust,Disappointment,Sadness,Confusion,Anger,Fear,Indifference,Surprise,Interest,Happiness,Touched,Motivation,Reflective
"A woman asks for advice on the road to reach a mysterious town, and hears two ghoulish stories from the local weirdo, both zombie related. But perhaps fate has something nasty in store for her too...<br /><br />The Zombie Chronicles is absolutely one of the worst films I have ever seen. In fact I must confess, so bad was it I fast forwarded through most of the garbage. And there was a lot of that, believe me. It runs for just 69 minutes, and there is still tons of filler. You get some skinhead doing a lot of push ups, plenty of dull kissy-kissy scenes between goofy teens (that rhymed, tee hee) and some fine examples of why some people should never become actors.<br /><br />As for the title characters, they barely even have a footnote in the film. Why, you get more undead action in the intro than you do the preceding feature! Though, considering how pathetic the eyes bursting out of sockets and the eating of brains sequences are (amongst other 'delights'), maybe that's a blessing in disguise.<br /><br />And to top it all off, it looks likes it's been filmed on someone's mobile phone for broadcast on Youtube. Jerky camera-work, scratches on the print, flickering lights... I had to rub my eyes when I realised it was made in 2001, and not 1971. Even the clothes and fashioned look about three decades out of date!<br /><br />If you think I'm not qualified to do a review of Chronicles having not seen the whole film, then go ahead. YOU try sitting through it, I betcha you won't even make it to the first appearance of the blue-smartie coloured freaks before making your excuses and leaving. It is truly laughable that anyone chose to release it, and honestly you'll get far more fun resting your drink on the disc than actually torturing your DVD player with this gigglesome excuse for horror. In fact, don't for surprised if it packs it's bags and leaves in the morning, leaving you doomed to watch VHS tapes for the rest of your life. You have been warned... 0/10<br /><br />P.S What kind of 18-rated horror has the woman keep a massive sports bra on during the obligatory sex scene?! See, the movie can't even get that part right...",negative,1,1,0,0,1,0,0,0,0,0,0,0,0
"A wonderful and gritty war film that focuses on the inner torment of blinded marine Al Schmid. Although it is tough and unpleasant it IS in the end heroic - Schmid's triumph over disability and depression. The battle scene was superb. But one bone to pick. No matter how many .50 bullets they fired I never saw any water or dirt being kicked up by the impacts! It hurt the realism, but I can live with it. Fine performance by Eleanor Parker, again, as his girl friend.",positive,0,0,0,0,0,0,0,0,1,1,0,0,1
"A family of terrible people must remain in a house for a week or else they will lose their inheritance which will go to the servants who will only get their inheritance if they agree to stay on and keep the house in order. People die (and so will you if you try to sit through this) If you've ever had any desire to see bad actors- many with ill fitting dentures-act or attempt to act in a bad horror movie this is your chance. This is just awful. Its so bad I thought Al Adamson, one of the worst directors ever, directed it, but I was wrong.<br /><br />Its so bad I don't want to say anything more about it, not because it isn't polite but because once I start I may not be able to stop.<br /><br />avoid",negative,1,1,0,0,1,0,0,0,0,0,0,0,0
"Having seen both ""Fear of a Black Hat"" and ""This is Spinal Tap"", I can honestly state that while similar, both movies are truly must see. There will be many times in ""Fear"" that will have you in hysterics. It is no wonder why both movies have such a huge cult following. ""Fear"" will soon be available on DVD. Rent it if you must, but the only way to fully enjoy this movie is to have it for yourself.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"What a good movie! At last a picture revealing a unknown side of rock: illusions of fame. Well-known Rockers are getting old and forgotten, not the music. And with a good sense of humour. Have you ever danced on Bill Haley's Rock Around the Clock?<br /><br />Anyway, Still Crazy is probably the best movie about rock n'roll I have ever seen. Far much better than Spinal Tap for instance. Why? Because in Still Crazy, people are mature. They have a different point of view about rock, about love and about life. They want to catch up with their crazy youth they miss so much. Beyond the story itself, we see characters with their own personality, weaknesses and dreams. Like anyone of us.<br /><br />Spend a good time watching this (listen to the awesome soundtrack! )and finally thinking of your own future.<br /><br />Bye!",positive,0,0,0,0,0,0,0,0,0,1,0,0,1
"I've now just realised that by watching this film I have lost valuable precious moments of my life I will never get back. Thsi film isn't just poor its dire. It reminded me of every stereotypical black sitcom ever made.<br /><br />I regret watching this film.<br /><br />Flixmedia reckons its a race issue, apparently ""White"" people don't like it because it doesn't have white actors. Mate, I think you'll find the reason why no one liked this was because watching paint dry is far more entertaining and funnier then this pile of drivel.<br /><br />Please stop making crap films",negative,1,1,0,0,1,0,0,0,0,0,0,0,0
"I totally agree that ""Nothing"" is a fantastic film! I've not laughed so much when watching a film for ages! and David Hewlett and Andrew Miller are fantastic in this! they really work well together! This film may not appeal to some people (I can't really say why without spoiling it!) but each to their own! I loved it and highly recommend it!<br /><br />The directing is great and some of the shots are very clever. It looks as though they may have had a lot of fun when filming it!<br /><br />Although there are really only main 2 characters in the film and not an awful lot of props the actors manage to pull it off and make the film enjoyable to watch.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"Lee Chang-dong's exceptional ""Secret Sunshine"" is the single most emotionally ravaging experience of the year. It is an instantly sobering, brutally honest character piece on the reverberations of loss and a graceful memento mori that resonates with a striking density of thought, yet remains as inscrutable as the emotions it observes. Through its layered naturalism and stunningly trenchant view of small-town dynamics, Lee implicitly deconstructs the traditional Korean melodrama by pulling apart the cinematics of excess and ripping to shreds the arcs that shape its characters and grounds the proceedings into a crushing grind of stoic realism.<br /><br />""Secret Sunshine"" remains an immensely compelling, fluid work throughout its 142-minute runtime. Its bravura first hour is filled to the brim with subtextual insinuations, remarkable foreshadowing and adroit reversals of tone brought about by humanistic capriciousness. Adapted from a short story, Lee infuses the film with his sensitivity for the sublime paradoxes of life, last seen in his transgressively comic and irreverent ""Oasis"". Understanding how personal revolutions are forged when views of our universe are changed, Lee not only sees the emotional cataclysm of a widow's sorrow through an inquiring scope but also feels the tumultuous existential currents that underpin the film when religion becomes a narrative scapegoat in comprehending the heinousness of the human experience.<br /><br />Do-yeon Jeon's (""You Are My Sunshine"") Best Actress accolade at Cannes in 2007 is well deserved. Her performance as the widow Shin-ae remains an unrelenting enigma. As a character pulled apart by forces beyond her control, the sheer magnificence of this performance is central to the film's turbulent nature. With Jeon essaying one cyclonic upheaval after another, there's a tremulous sense of collapse that the film, to its credit, never approaches. Instead it finds a delicate balance that saps the charged theatricality and subsequent banality from ordinary tragedies and its fallouts. She becomes the centre of the film's universe as well as ours. Filmed in glorious hand-held CinemaScope, the film demolishes the cinematicism of frames and compositions by becoming visually acute just as it is quietly harrowing when the camera never relinquishes its gaze from Shin-ae through times of happiness, guilt and remorse.<br /><br />Lee captures the details of life in the small, suspicious town of Miryang 聳 the awkwardness of communal situations, its uncomfortable silences and its devastations spun out of personal dramas. Shin-ae's interactions with the townsfolk rarely inspires dividends, especially when they are merely done out of obligation to fit in for the sake of her son, Jun (Seon Jung-yeop). The one recurring acquaintance is Jong-chan (Song Kang-ho), a bachelor mechanic of uncertain intentions who helps her en route to Miryang in the film's enchanting open sequence set to a captivating stream of sunlight. Song has situated himself as a comedic anti-hero in South Korea's biggest films but his nuanced, low-key delivery here purports the director's thought process of never having to reveal more than plainly necessary.<br /><br />If pain is ephemeral, then grief can never truly dissipate. And Lee finds complexity in subsistence. When Shin-ae attempts to head down the path of reconciliation only to be faced again with unimaginable heartbreak, she unsuccessfully employs the fellowship of evangelical Christianity as a foil to her sorrow. But Lee knows better than that when he understands that religion, in the context of the human canvas of strife and misery, is never a simple solution. But Lee never rebukes the essence of religion as he realises the value of salvation for some through a higher power even if it serves a form of denial in others. The scenes in its latter half which deal with religion doesn't allow itself to become aggressively scornful, which is a feat in itself considering how many filmmakers let the momentum of the material take over from what they need to say to be true to its story and characters.<br /><br />Lee's first film since his call to office as his country's Minister of Culture and Tourism is an uncompromising dissertation on human suffering. In a film so artless and genuine, it arduously reveals that there's nothing as simple as emotional catharsis, just the suppression and abatement of agony. ""Secret Sunshine"" leaves us with tender mercies pulled out of evanescence, and points towards a profound understanding of despair and faith.",positive,0,0,1,0,0,0,0,0,1,0,0,0,1
"Michael Bennett and Nicholas Dante's Broadway show ran for years, but evidence of its power and charisma is lost in this movie adaptation, which most likely stems from the choice of director (Richard Attenborough, as far from B-way as you could get) and lead actor (Michael Douglas, who plays a director-choreographer like a slimy corporate lawyer). The slim story, about a grueling audition for a Broadway show which turns into a therapy session for the actor-dancer-singers, is pushed right up on us, with loud, brassy talents playing to the rafters. Nothing is modulated or subtle, particularly a laughable subplot about a ex-dancer returning to the theater and butting heads with old-flame Douglas. The over-eager hopefuls are filled with promise and heartache, but their personal stories of angst are a little embarrassing; this, matched with Attenborough's sluggish pacing, spells disaster, and even the now-famous songs fail to break through the artificial wrapping. *1/2 from ****",negative,1,1,0,0,0,0,0,0,0,0,0,0,0
"Going into this movie you know that this is movie has six lab technicians in a sealed lab with an invisible maniac. So right away you're guessing who will live and who will die. The survivors end up being exactly who you'd expect them to be, so no points for plot twists there.<br /><br />And if you're not sure if this is a B-movie or a movie that just happens to take place in a lab with an engaging story, William Devane plays a part: instant B-movie status.<br /><br />The movie is promising in the beginning. At the lab we are introduced to the invisible gorilla who is becoming increasingly violent. Oooh, foreboding. The best scene in the whole movie is when the lab team makes the gorilla visible again. Great special effects. Same thing when they make Bacon invisible.<br /><br />There are a couple of bare breasts, a really lame dirty joke and enough out of place swearing to give this movie an R-rating that it really didn't need.<br /><br />For a thriller there weren't really any surprises, except when Shue makes like MacGyver in the freezer, which is more of a 'Whaaaa?' OK, there is one surprise. That's when Caine (Bacon) comes back one last time in the elevator shaft. It was a surprise but only because you're yelling at TV, 'Noooo! You're dead already! End the movie!' Speaking of yelling at the TV,that's all I did for the last 25 minutes or so. 'Put on your f#@%ing goggles!' Instead of putting their infrared goggles on so that they can see him, they try every other trick in the book (fire extinguishers, sprinkler systems...).<br /><br />The story really lost it at the end. But the special effects were good; that's the only reason I give it a 2/10.",negative,0,1,0,0,0,0,1,0,0,0,0,0,0
"Fred Gwynne, Al Lewis, Sid Caesar, and Yvonne De Carlo star in this funny, funny movie. The late Fred Gwynne is truly wonderful as Herman Munster who lives with Grandpa Munster (Al Lewis), wife Lily (Yvonne De Carlo), and his son and daughter. Sid Caesar is hilarious as the owner of a wax museum that has a whole section dedicated to the Munster family. When the wax figures of Herman and Grandpa begin to terrorize the town everyone blames the two. The two now have to clear their names before it's too late. You'll laugh out loud just like I did.",positive,0,0,0,0,0,0,0,1,1,1,0,0,0
"Shakespeare Behind Bars was the most surprising and delightful film I've seen all year. It's about a prison program, somewhere in California if I recall correctly, where the inmates have rehearsed and performed a different Shakespeare play every year for the past 14 years. The film follows their production of ""The Tempest"" from casting through performance, and in the process we learn some pretty amazing things about these men, who are all in for the most serious of crimes. Truth is indeed stranger than fiction -- if anyone tried to adapt this story into a fiction film, the audience would never buy it, but knowing that it's real makes it breathtaking to watch -- literally; I gasped out loud when I learned of one particularly gifted felon's crime. It's like some loopy episode of Oz, and all the more entertaining because the characters and their bizarre stories are real.",positive,0,0,0,0,0,0,0,1,1,1,0,0,1
"This is the most recent addition to a new wave of educational documentaries like ""The Corporation"" and ""Fahrenheit 9/11."" Its commentary is clear and unwavering as is the breathtaking cinematic style of this well crafted feature. The film manages to impose a powerful sense of how unsteady our world is as we rush toward an environmentally unsustainable future at lightning speed - while showing us the terrifying beauty in our pursuit of progress. <br /><br />Truly a remarkable accomplishment which must be seen by all who care about the world we leave to our children. Bravo!<br /><br />NB - this is also the only film (of 8) at Varsity theaters (Toronto) boasting a stick-on tag which reads... ""To arrange group viewings please contact...."" ... a further testament to the popularity and importance of this gem.<br /><br />My bet... an academy award nomination for best documentary.<br /><br />OB101",positive,0,0,0,0,0,0,0,0,1,1,1,0,1
"Phantasm ....Class. Phantasm II.....awesome. Phantasm III.....erm.....terrible.<br /><br />Even though i would love to stick up for this film, i quite simply can't. The movie seems to have ""sold out"". First bad signs come when the video has trailers for other films at the start (something the others did not). Also too many pointless characters, prime examples the kid (who is a crack shot, funny initially but soon you want him dead), the woman who uses karate to fight off the balls (erm not gonna work, or rather shouldn't) and the blooming zombies (what the hell are they doing there, there no link to them in the other Phatasms). Also there is a severe lack of midgets running about.<br /><br />The only good bits are the cracking start and, of course, Reggie B.<br /><br />(Possible SPOILER coming Up)<br /><br />To me this film seems like a filler between II and IV as extra characters just leave at the end so can continue with main 4 in IV.<br /><br />Overall very, VERY disappointing. 3 / 10",negative,0,1,1,0,1,0,0,0,0,0,0,0,0
"Anyone who visited drive-ins in the 1950s, 60s, and 70s, must have seen a film or two by American International Pictures, a distributor that resembled 1980s giant Cannon Films. Wherever movie-goers ventured, AIP would be right there to supply the latest en vogue titles - in the 50s came horror movies like 'Voodoo Woman' and 'The Undead;' in the 60s were Frankie Avalon-Annette Funicello beach comedies and biker flicks like 'The Glory Stompers;' and into the 70s, AIP churned out grindhouse-level trash like 'Cannibal Girls' and 'Sugar Hill.'<br /><br />'Dillinger,' released in 1973, is one of the more 'highbrow' AIP efforts that capture the true spirit of drive-in film-making; it is one of those uneven, over-the-top flicks that satisfied the masses' thirst for entertainment, craftsmanship and common sense be damned. On the whole, 'Dillinger' is typical for its era: entertaining and worth a couple of hours, but certainly not memorable. Heavy on action and short on both acting and historical fact, 'Dillinger' was a fair effort by screenwriter-director John Milius ('Magnum Force') but certainly left room for improvement in his extensive career.<br /><br />The 109-minute 'Dillinger' - epic for AIP's scope - follows the quest of FBI Midwest chief Melvin Purvis, played by Academy Award winner Ben Johnson. Purvis was the investigator who sought revenge for four FBI agents killed in a 1933 Kansas City ambush that helped gangster Frank Nash to escape justice. At large were the men who supposedly plotted that breakout, including expert bankrobber John Dillinger (Warren Oates), Pretty Boy Floyd (Steve Kanaly), and psychopath Baby Face Nelson (Richard Dreyfuss). Dillinger eventually joined forces with Floyd and Nelson, taking along Homer Van Meter (Harry Dean Stanton) and Harry Pierpont (Geoffrey Lewis). He also hooked up with Billie Frechette (Michelle Phillips), a prostitute of French and Indian extraction. While taking place over several months in 1933-4, 'Dillinger' is basically a chase film, with Purvis's entourage looking to run down and kill off the men wanted by J. Edgar Hoover.<br /><br />'Dillinger' has a documentary feel, listing dates and places while Johnson supplies loose narrative as Purvis. Milius keeps an honest Depression look, using authentic fashion, cars, weapons, and buildings; he also sprinkles around black-and-white photography and stock footage of gangster shootouts. The film is never boring, moving at a quick, if haphazard, pace. The action scenes are Dillinger's strongpoint, edited competently by Fred Feitshans Jr in his last professional effort. Thousands of blank ammunition rounds must have been used to make this film, not to mention pounds of explosives. This film is certainly not for the squeamish, with people getting shot and dropping dead all over the place. The violence, while gratuitous, brings some understanding of the mayhem that organized crime dumped on American life.<br /><br />This film never transcends its exploitation status, however, because the needed writing just isn't there. John Milius, somewhat overrated as a filmmaker, places way too much emphasis on action. The action scenes (mostly blood-filled shootouts) are impressive and comparable with any major crime film of its era, including 1967's 'Bonnie and Clyde.' But we simply don't get to know much about Dillinger and his gang members as people; the vital relationship that develops between Dillinger and Frechette is barely touched upon, with the pair meeting in a bar during one scene and cavorting as lovers just ten minutes afterward. Melvin Purvis also seems to wander in and out of the storyline, becoming a prominent figure only when Milius needs to keep the film from unraveling. All too often, the film takes on a shoot-'em-up persona when its characters could have been explored in detail.<br /><br />Aside from this, the picture's main crime is ignorance of historical fact. While many say that 'Dillinger' is just a film, it's films such as this one that create fables and make them permanent. Those with knowledge of gangster history will point out that John Dillinger was not the last of his ring to die, as Milius's screenplay and the film's documentary style encourage us to believe. In fact, Dillinger died before Baby Face Nelson and Homer Van Meter; he also was said not to be carrying a gun on the night of his death, nor did he have Billie Frechette in tow. While these inaccuracies might make for high drama, there is no reason why Milius couldn't have stayed with the facts and written a great story around them.<br /><br />Warren Oates's performance as Dillinger is quite good, although he sometimes looks unconvincing. Oates is humorous and nicely portrays how Dillinger became consumed by his larger-than-life image in the American press; however, we never really feel the menace he invoked in his lifetime. Ben Johnson gives some life to Purvis, suave but rather flat. Michelle Phillips brings emotion to the Billie Frechette character and it's really too bad that Milius's screenplay didn't flesh out her relationship with Dillinger. We never learn what drew her to a cold-blooded killer, other than the stereotype of an easy-going girl who is attracted to men of danger. The supporting roles with Kanaly, Dreyfuss, Stanton, Lewis, and a briefly-appearing Cloris Leachman, are acceptable for such talent.<br /><br />As a piece of 1970s exploitation, 'Dillinger' appears doomed to retail bargain bins, which is exactly where I picked up MGM's DVD release for $4.99. The film is nicely presented in widescreen (a must for drive-in flicks) with subtitles in French and Spanish. Dillinger's theatrical trailer is supplied as a lone extra. Largely forgotten except by gangster movie fans and drive-in enthusiasts, the film doesn't really call for much else in way of supplementary material. For fans of the genre, it's certainly worth checking out.<br /><br />** out of 4<br /><br />Roving Reviewer - www.geocities.com/paul_johnr",negative,0,0,0,0,0,0,0,0,1,0,0,0,1
"A powerful adaptation of the best-selling book and the smash Broadway play about the lives of Bessie and Sadie Delany, two ""colored"" sisters who lived past the age of 100. Wonderfully played in their old age by Ruby Dee and Diahann Carroll, respectively, they tell their story in flashbacks to Amy Hill Hearth (played by Amy Madigan), a white New York Times reporter. The flashback and present-day scenes don't have as much inspirational value in them as in the book, but really are powerful. However, certain aspects of the sisters' lives, such as the inter-racial background of their mother and the reasons behind their father's stern personality are not presented clearly. You need to read the book to fully understand these things. Which is just as well, because the book's just as great! Aside from those flaws, it's wonderfully done and performed, especially by Dee and Carroll, and a very powerful and educational movie.",positive,0,0,0,0,0,0,0,0,1,1,0,0,1
"Adrianne, should really get a life-without Mr. ""Brady"". She nauseates me, and has been one of the main reasons why I know longer tune in to the show. It's pretty brainless show, and every little argument or disagreement seems to be put under the scope and analyzed to death. This makes them look/sound they are anything but ready for marriage, and yet, I know these disagreements are all part of life. I guess to some people this is entertainment. If this happens to fall into next season I will feel sorry for anyone who has nothing better to do with their life but watch this trash. Though I would not be terribly surprised. can't even stand the commercials for this show anymore! I hope they're getting enough money to constantly embarrass themselves in front of a camera week after week. However, the ""A"" girl has one heck of great butt!",negative,1,1,0,0,1,0,0,0,0,0,0,0,0
"I grew up with scooby(kinda the re-runs of where are you)I hate scrappy, love Daphne, and feel its not complete with out the whole gang. But this is sad, scooby doo is mystery solving comedy-not bad totally spy's jap anime. i like ""whats new"", they had to give danger-prone Daphne a makeover sometime :( and try to lose the *sex *drug jokes of many a generation, but this ""get a clue"" is flat out crap and should not have the Scooby name attached. They even tried to do some lame punk thing with the theme song. now i'm gonna go watch my DVD of scooby doo where are you to wash the filth of this new series off my eyes",negative,0,1,1,0,1,0,0,0,0,0,0,0,0
"OK, not possibly, honestly the worst movie i've ever seen.<br /><br />this made absolutely no sense, there was no plot, no characterization, no acting, just nothing.<br /><br />here's what i thought when i first saw it may 28th, 2003 **caution, this is a spoiler alert. it's also alot of me complaining about how bad the movie is::<br /><br />ok so the movie begins and the characters are introduced, but there is no character explanation. as far as i knew the main character was new to this school, but apparently not. also it appeared that he lived by himself... then that he was a foster kid... then that his mother was a raging alcoholic who lived with him still. also all his friends apparently had no parents and lived by themselves.<br /><br />now we come to a main plot point, this insane guy has broken out of the insane asylum and is running rampant. now our main character is obsessed with this guy and focus' intently on him for the contingency of the movie. i think i must have missed a main plot element here, there was no REASON for the main character to get hooked. even if that's the point, having no reason, why do all his friends, who are skeptical like 5 minutes before, suddenly follow him and do what he wants.<br /><br />so the movie continues on, and it gets all right. they're running havoc on the school, blah blah blah. but wait a minute... suddenly everyone knows that the main character is running the 'show' here. wait a second, didn't the insane guy specifically tell the main character NOT to do that? it was supposed to be anynomous.<br /><br />ah another important plot element has been skipped over... the insane guy was supposed to not be insane... everyone said he wasn't insane. but as the story goes on, he is VERY CLEARLY OUT OF HIS MIND. but i thought the news people said he wasn't... hm...<br /><br />now the movie comes to a close. THAT WAS THE CLOSE? WHAT THE HELL WAS THAT? not only did the ending not answer any questions about the main character, it didn't answer any questions about the insane guy. are these people in the same situation? if yes, then there are some very basic story lines that do not tend to this. if no then what is the point in saying ""that's you in two weeks.""??<br /><br />*end of the thing...*<br /><br />that's what i thought then. that is pretty much what i still think now. it's 6 months down the line, and if i can get it for free, i might give it another chance, but i doubt it. i highly doubt it.",negative,1,1,0,1,1,0,0,0,0,0,0,0,0
"Lin McAdam (James Stewart) wins a rifle, a Winchester in a shooting contest.Dutch Henry Brown (Stephen McNally) is a bad loser and steals the gun.Lin takes his horse and goes after Dutch and his men and the rifle with his buddy High Spade (Millard Mitchell).The rifle gets in different hands on the way.Will it get back to the right owner? Anthony Mann and James Stewart worked together for the first time and came up with this masterpiece, Winchester '73 (1950).Stewart is the right man to play the lead.He was always the right man to do anything.The terrific Shelley Winters plays the part of Lola Manners and she's great as always.Dan Duryea is terrific at the part of Waco Johnnie Dean.Charles Drake is brilliant as Lola's cowardly boyfriend Steve Miller.Also Wyatt Earp and Bat Masterson are seen in the movie, and they're played by Will Geer and Steve Darrell.The young Rock Hudson plays Young Bull and the young Anthony (Tony) Curtis plays Doan.There are many classic moments in this movie.In one point the group is surrounded by Indians, since this is a western.It's great to watch this survival game where the fastest drawer and the sharpest shooter is the winner.All the true western fans will love this movie.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
There were times during the movie I wish I had been beat to death. The only reason I endured the entirety of the movie was because I couldn't believe how bad it really was and thought it must get better. This truly was a horror film. I was horrified that I wasted what seemed like 4 hours of my life that I will never get back. The other two hours I spent mourning at the loss. Please recommend this movie to whomever you wish to torture and tell them the suspense will kill them.,negative,0,1,1,0,1,0,0,0,0,0,0,0,0
"Ride With the Devil has something rich and special, if you can stand the slow development. While tackling a dark, gritty subject, the brutal guerrilla war in the American West during its Civil War (which in turned spawned the outlaws of the old west of the 1870s), the movie maintains a strangely satisfying, unmanipulated atmosphere. What I'm refering to is the tendency of films' music and lighting to make you feel the mood you'd expect to feel. But RWTD instead has a relatively upbeat soundtrack, and lets the words and action do the talking set the mood rather than manipulation of the viewer's senses.<br /><br />As an enthusast of this particular area of CW history, I'm greatly impressed with the accuracy of the film. The diologue is expertly written, (even with subtle humor occasionally) with references to bushwhackers and previous boarder battles (Independence for example...A far cry from the Oregon Trail!). The minor events that occur to Jake's band are similar to actual events that took place...Especially the attack when they're holed up in the house, and the destruction of the store/booth. The battle scenes, though rare, are pretty well executed. It even has the first CW cavalry battle put on film recently.<br /><br />The directing shows the talent everyone expects of Ang Lee in subtle ways. Example: The character of Black John is shown taunting a Lawrence resident during the massacre: ""Where's your army? Who are we to fight!? Who are we to fight?! (The shot then switches to a trio of Confederate Regulars standing, doing nothing to stop the carnage while the voice continues) You are cowards all!"" Who are the cowards, really? Little touches like that really enhance the movie's quality.<br /><br />There are no major glaring areas in the history, something that can not be said of the masterpiece of film Glory, which was basically fiction within the context of the major events it follows. Some minor problems include the fact that the years as shown by the events represented don't add up. But you will never notice that. A larger curiosity is the fact that the only African-American man-at-arms character in the film is the quasi-slave fighting for Jake and his Confederate bushwhackers. It is true that some blacks did fight for the Confederacy out there, including one who scouted Lawrence for Quantrill before the attack (Who would suspect him?). Though this black rebel is a fasinating character (whatever PC African-Americans might think of him), not a single black Union infantryman is seen in the film, which would have been more represenative of the black experience in the Western CW. One of the first black regiments of the CW was raised in Kansas (by the murderer Senator Jim Lane, and before the 54th Mass. Reg. of fame was organized), and black troops in such battles as Baxter Springs, KS, played a critical role.<br /><br />No glaring historical errors. Good, realistic action, which is infrequent and not gratitous. Good Directing. This film may not be the blockbusters other recent Civil War were, but it's the cleanest job of any.",positive,0,0,0,0,0,0,0,0,1,1,0,0,1
"I first saw this movie in the theater when I was 8 years old and it still cracks me up. The Muppets are so cool and they approach show business in a refreshingly naive way. My favorite scene is when the rats start a whispering campaign on behalf of Kermit at a fancy restaurant. This is one smart and funny movie for kids and parents alike. Long live Kermit, Miss Piggy and the rest of the gang.",positive,0,0,0,0,0,0,0,0,1,1,0,0,0
"ANCHORS AWEIGH is an entertaining MGM musical that fans of the genre will enjoy but I wouldn't rate it up there with classics like SINGIN IN THE RAIN or THE BAND WAGON. This was the first of three musicals that Gene Kelly and Frank Sinatra appeared in together. Kelly and Sinatra play Joe Brady and Clarence Doolittle, two sailors on leave in Hollywood who befriend a young boy (Dean Stockwell)who introduces them to his attractive young aunt (Kathryn Grayson) a struggling actress who is working as an extra at MGM. Though both guys are initially attracted to Grayson, she eventually voices a preference to Joe but Clarence later hooks up with a waitress (Pamela Britton)who, he learns is from his hometown of Brooklyn. The paper-thin plot leaves room for several great musical numbers including ""We Hate to Leave"", Joe and Clarence's lament to their fellow sailors as they're leaving the ship; Grayson's torrid rendition of ""Jalousie""; Sinatra's dreamy rendition of ""I Fall in Love Too Easily"" (a number which is sadly deleted from some prints of this film), and ""The Worry Song"", a fantasy dance that Kelly does with animated Jerry the Mouse from Tom and Jerry fame. Kelly also does a sort of Kissing Bandit fantasy ballet which rivals his Pirate's Ballet in the later THE PIRATE. Kelly is in peak form here, in a robust and energetic performance that earned him his only Oscar nomination for Best Actor and Sinatra's endearingly shy character here is undeniably sexy. An entertaining diversion for fans of the MGM musical factory.",positive,0,1,0,0,0,0,1,0,1,1,0,0,0
"Dreyfuss plays a mob boss who lost his mind, but now he's ""fixed."" Lane is his girl who's been messing around with his Number One (Goldblum), who's supposed to have something going with Lane's sister (Barkin).<br /><br />With what anyone could consider an all-star supporting cast (Burt Reynolds, Gabriel Byrne, Kyle MacLachlan and even an appearance by Richard Pryor) can't help this plot, as Dreyfuss proves he's not ""fixed"" and tries to kill just about everyone in sight.<br /><br />You know, it's not like you didn't know what was coming. The first ten minutes were nothing but guys trying to tell Goldblum what was in store for him when Dreyfuss gets out, but I'll save you all the trouble: skip this movie.<br /><br />The actual reason I picked this movie is because I've been on a Diane Lane kick lately and have been trying to see all her movies. The real let-down for me wasn't just the terrible plot, but also the fact that she doesn't show up until the last fifteen minutes of the movie (although we hear about her all through the movie). Even being a fan of over half of the cast can't help me enjoy this film. The parts where the suspense was supposed to mount found me laughing at what was actually going on.<br /><br />3 out of 10 stars.",negative,0,1,1,0,1,0,1,0,0,0,0,0,0
"Though the title includes the word ""zombies"", this film is not what you'd expect from a movie made today, though for 1936 the concept is played out about as well as would probably be expected. Dean Jagger portrays Armand Louque, an officer in the French Army of World War I, who has stumbled upon an ancient tale of soldiers turned into automatons, or ""zombies"", who are impervious in battle and may hold the key to victory in the war, though on whose side is not certain. At first he has trouble convincing his superiors of this phenomenon, but eventually French General Duval (George Cleveland) orders a non military expedition into the ancient Cambodian city of Angkor to find the secret of the zombies and destroy it.<br /><br />The story is played out against the backdrop of a love triangle involving Louque, Duval's daughter Claire (Dorothy Stone), and Clifford Grayson (Robert Noland), all a part of the expedition. When Louque laments over his lack of forcefulness and resolve, Grayson offers him advice to go after what he wants in life with all his power. That advice begins to transform Louque, particularly after he's successful in obtaining a stone tablet resembling a photo from the ancient city. Having followed a temple priest into a swamp, Louque now appears to hold the secret he had been seeking, though it's not made clear how he has instantaneously been able to command the power of ""zombiefication"". All it takes is placing his right fist to the forehead simulating a third eye, and casting his thoughts out to those he wishes to control. This comes in handy for winning back his girl, and taking Grayson's early advice as he comments to his servant, ""Buna, we're learning to be ruthless"".<br /><br />Fans of early ""B"" horror flicks will recognize the use of Bela Lugosi's signature eye stare, plucked from the 1932 film ""White Zombie"", also from director Victor Halperin. Of the two movies, ""White Zombie"" is preferably superior, both in story content and in it's depiction of the undead, where the zombies have a more sinister appearance and are more threatening. In ""Revolt"", the zombies are enemy soldiers with a glazed over look that merely react to their mentor's commands. In fact, the actual revolt of the title occurs only when Louque releases the soldiers from his mental command in deference to his love for Claire; they overrun his compound and kill him in the process.<br /><br />Not to be too harsh on the film, it plays out decently within the parameters of it's story outline, but if you're thinking ""zombies!!!"" within the traditional context, you'll probably be disappointed. If you want to sample an early treatment of the subject, the aforementioned ""White Zombie"" with Bela Lugosi is the way to go.",negative,0,1,0,1,0,0,0,0,0,1,0,0,0
